common_name,observed_on,latitude,longitude,place_county_name,place_state_name,year,month,month_name
American Crocodile,2025-04-21,25.661344,-80.241527,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-04-21,25.727946,-80.366179,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-04-21,25.763801,-80.342297,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-04-21,25.050138,-80.947159,Monroe,Florida,2025,4,Apr
American Crocodile,2025-04-21,25.720342,-80.055554,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-04-22,25.667507,-80.645934,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-04-22,25.763527,-80.150798,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-04-22,25.095371,-80.864468,Monroe,Florida,2025,4,Apr
American Crocodile,2025-04-24,25.712908,-80.358024,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-04-22,25.663601,-80.777092,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-03-27,25.098712,-80.852937,Monroe,Florida,2025,3,Mar
American Crocodile,2025-04-26,25.647667,-80.252365,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-04-26,25.010835,-80.997783,Monroe,Florida,2025,4,Apr
American Crocodile,2024-10-17,25.32356,-80.654823,Miami-Dade,Florida,2024,10,Oct
American Crocodile,2025-04-27,25.746291,-80.320386,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-04-11,25.105022,-80.976,Monroe,Florida,2025,4,Apr
American Crocodile,2025-04-23,25.159616,-80.80694,Monroe,Florida,2025,4,Apr
American Crocodile,2024-04-10,25.549066,-80.312518,Miami-Dade,Florida,2024,4,Apr
American Crocodile,2025-04-27,25.082414,-80.934327,Monroe,Florida,2025,4,Apr
American Crocodile,2025-04-26,25.024935,-80.959766,Monroe,Florida,2025,4,Apr
American Crocodile,2025-04-25,25.663111,-80.293859,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-04-25,25.723606,-80.025767,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-04-25,25.784461,-80.170952,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-04-25,25.65486,-80.114915,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-02-25,25.701231,-80.052292,Miami-Dade,Florida,2025,2,Feb
American Crocodile,2025-02-25,25.636777,-80.079469,Miami-Dade,Florida,2025,2,Feb
American Crocodile,2024-06-02,25.762395,-81.140268,Monroe,Florida,2024,6,Jun
American Crocodile,2024-01-12,25.120148,-80.860862,Monroe,Florida,2024,1,Jan
American Crocodile,2025-05-03,25.022546,-80.861519,Monroe,Florida,2025,5,May
American Crocodile,2025-04-20,25.042306,-80.43236,Monroe,Florida,2025,4,Apr
American Crocodile,2025-05-05,25.751648,-80.201227,Miami-Dade,Florida,2025,5,May
American Crocodile,2025-03-29,25.041006,-80.921761,Monroe,Florida,2025,3,Mar
American Crocodile,2025-05-03,25.988281,-80.154792,Miami-Dade,Florida,2025,5,May
American Crocodile,2024-05-28,25.190525,-80.811263,Monroe,Florida,2024,5,May
American Crocodile,2025-05-08,25.188181,-80.809614,Monroe,Florida,2025,5,May
American Crocodile,2009-11-11,25.722802,-80.204448,Miami-Dade,Florida,2009,11,Nov
American Crocodile,2025-01-29,25.173178,-80.806685,Monroe,Florida,2025,1,Jan
American Crocodile,2025-05-10,25.700879,-80.379595,Miami-Dade,Florida,2025,5,May
American Crocodile,2020-03-05,25.3582,-80.979569,Monroe,Florida,2020,3,Mar
American Crocodile,2009-12-21,25.006822,-80.820368,Monroe,Florida,2009,12,Dec
American Crocodile,2025-03-10,25.793821,-80.322571,Miami-Dade,Florida,2025,3,Mar
American Crocodile,2025-03-15,25.053263,-80.909497,Monroe,Florida,2025,3,Mar
American Crocodile,2025-03-15,25.102484,-80.806284,Monroe,Florida,2025,3,Mar
American Crocodile,2025-05-19,25.065597,-80.971489,Monroe,Florida,2025,5,May
American Crocodile,2025-05-19,25.128583,-80.991358,Monroe,Florida,2025,5,May
American Crocodile,2025-05-19,25.833224,-80.144809,Miami-Dade,Florida,2025,5,May
American Crocodile,2024-05-14,25.955143,-81.290715,Collier,Florida,2024,5,May
American Crocodile,2025-05-25,25.076185,-80.803016,Monroe,Florida,2025,5,May
American Crocodile,2025-05-25,25.103567,-80.990738,Monroe,Florida,2025,5,May
American Crocodile,2025-05-26,25.186256,-80.930519,Monroe,Florida,2025,5,May
American Crocodile,2025-05-26,25.019242,-80.872473,Monroe,Florida,2025,5,May
American Crocodile,2025-05-26,25.007599,-80.900865,Monroe,Florida,2025,5,May
American Crocodile,2025-05-26,25.092193,-80.86016,Monroe,Florida,2025,5,May
American Crocodile,2025-03-23,25.883478,-81.248386,Collier,Florida,2025,3,Mar
American Crocodile,2024-11-11,25.636679,-80.213066,Miami-Dade,Florida,2024,11,Nov
American Crocodile,2019-07-22,25.376645,-80.301797,Monroe,Florida,2019,7,Jul
American Crocodile,2019-01-08,25.143559,-80.882243,Monroe,Florida,2019,1,Jan
American Crocodile,2022-02-25,25.093017,-80.943897,Monroe,Florida,2022,2,Feb
American Crocodile,2024-02-16,25.002884,-80.935186,Monroe,Florida,2024,2,Feb
American Crocodile,2025-05-31,25.005157,-80.873549,Monroe,Florida,2025,5,May
American Crocodile,2025-06-01,25.224619,-80.207598,Monroe,Florida,2025,6,Jun
American Crocodile,2025-02-12,25.198268,-80.944446,Monroe,Florida,2025,2,Feb
American Crocodile,2025-02-12,25.142263,-80.888183,Monroe,Florida,2025,2,Feb
American Crocodile,2023-12-17,25.320718,-80.400184,Miami-Dade,Florida,2023,12,Dec
American Crocodile,2025-06-02,25.623594,-80.277588,Miami-Dade,Florida,2025,6,Jun
American Crocodile,2025-06-01,25.099505,-80.956539,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-04,25.163062,-80.807067,Monroe,Florida,2025,6,Jun
American Crocodile,2025-04-06,25.603752,-80.244579,Miami-Dade,Florida,2025,4,Apr
American Crocodile,2025-06-06,25.686585,-80.294904,Miami-Dade,Florida,2025,6,Jun
American Crocodile,2025-06-06,25.014608,-80.915224,Monroe,Florida,2025,6,Jun
American Crocodile,2022-10-18,25.117327,-80.815488,Monroe,Florida,2022,10,Oct
American Crocodile,2025-06-07,25.020477,-80.884683,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-07,25.186589,-80.877744,Monroe,Florida,2025,6,Jun
American Crocodile,2024-11-08,25.052826,-80.96291,Monroe,Florida,2024,11,Nov
American Crocodile,2018-01-13,25.702014,-80.13183,Miami-Dade,Florida,2018,1,Jan
American Crocodile,2025-06-09,25.745281,-80.002096,Miami-Dade,Florida,2025,6,Jun
American Crocodile,2024-04-19,25.125003,-81.141322,Monroe,Florida,2024,4,Apr
American Crocodile,2025-06-09,25.113475,-80.909754,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-09,25.025091,-80.953073,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-09,25.118874,-80.935604,Monroe,Florida,2025,6,Jun
American Crocodile,2022-12-12,25.104741,-80.859639,Monroe,Florida,2022,12,Dec
American Crocodile,2025-02-21,25.227564,-80.281385,Miami-Dade,Florida,2025,2,Feb
American Crocodile,2024-12-13,25.702159,-80.710464,Miami-Dade,Florida,2024,12,Dec
American Crocodile,2025-02-28,25.089798,-80.919672,Monroe,Florida,2025,2,Feb
American Crocodile,2025-06-13,25.090046,-80.94757,Monroe,Florida,2025,6,Jun
American Crocodile,2025-01-04,25.789358,-80.759255,Miami-Dade,Florida,2025,1,Jan
American Crocodile,2025-01-04,25.721737,-80.756401,Miami-Dade,Florida,2025,1,Jan
American Crocodile,2024-03-13,25.071724,-80.973654,Monroe,Florida,2024,3,Mar
American Crocodile,2024-08-30,25.174679,-80.987101,Monroe,Florida,2024,8,Aug
American Crocodile,2025-05-05,25.117268,-80.936651,Monroe,Florida,2025,5,May
American Crocodile,2025-02-03,25.085736,-80.810267,Monroe,Florida,2025,2,Feb
American Crocodile,2025-02-03,25.066307,-80.85243,Monroe,Florida,2025,2,Feb
American Crocodile,2025-06-22,25.17729,-80.96102,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-25,25.129673,-80.975507,Monroe,Florida,2025,6,Jun
American Crocodile,2022-11-24,25.107509,-80.959105,Monroe,Florida,2022,11,Nov
American Crocodile,2025-06-26,25.059694,-80.889743,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-26,25.139274,-80.984847,Monroe,Florida,2025,6,Jun
American Crocodile,2022-11-25,25.125617,-80.869377,Monroe,Florida,2022,11,Nov
American Crocodile,2025-06-19,25.125413,-80.992117,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-28,25.070352,-81.05399,Monroe,Florida,2025,6,Jun
American Crocodile,2022-03-12,25.659062,-80.352532,Miami-Dade,Florida,2022,3,Mar
American Crocodile,2025-06-19,25.026191,-80.89495,Monroe,Florida,2025,6,Jun
American Crocodile,2025-04-15,25.001245,-80.900996,Monroe,Florida,2025,4,Apr
American Crocodile,2024-12-06,25.83647,-80.930194,Monroe,Florida,2024,12,Dec
American Crocodile,2025-06-29,25.027761,-80.975366,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-29,25.035076,-80.878331,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-29,24.998083,-80.698759,Monroe,Florida,2025,6,Jun
American Crocodile,2022-02-19,25.165006,-80.930193,Monroe,Florida,2022,2,Feb
American Crocodile,2025-06-04,25.113019,-80.927051,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-04,25.061653,-80.941882,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-04,25.105964,-80.999598,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-04,25.047441,-80.817317,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-04,25.115753,-80.835131,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-04,25.043161,-80.809188,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-04,25.108975,-80.813712,Monroe,Florida,2025,6,Jun
American Crocodile,2025-01-10,25.298737,-80.645947,Miami-Dade,Florida,2025,1,Jan
American Crocodile,2025-03-14,25.04296,-80.870697,Monroe,Florida,2025,3,Mar
American Crocodile,2025-07-05,25.084287,-80.982988,Monroe,Florida,2025,7,Jul
American Crocodile,2025-03-28,25.130622,-80.993646,Monroe,Florida,2025,3,Mar
American Crocodile,2025-03-14,25.186399,-80.814547,Monroe,Florida,2025,3,Mar
American Crocodile,2025-07-07,25.68623,-80.257008,Miami-Dade,Florida,2025,7,Jul
American Crocodile,2025-07-07,25.762467,-80.34796,Miami-Dade,Florida,2025,7,Jul
American Crocodile,2025-06-22,25.690311,-80.24952,Miami-Dade,Florida,2025,6,Jun
American Crocodile,2019-12-29,25.051931,-80.936412,Monroe,Florida,2019,12,Dec
American Crocodile,2025-07-13,25.94156,-80.131324,Miami-Dade,Florida,2025,7,Jul
American Crocodile,2024-12-21,25.035113,-81.088683,Monroe,Florida,2024,12,Dec
American Crocodile,2025-07-15,25.595317,-80.363003,Miami-Dade,Florida,2025,7,Jul
American Crocodile,2025-07-15,25.170063,-80.975086,Monroe,Florida,2025,7,Jul
American Crocodile,2025-07-17,25.078455,-80.470979,Monroe,Florida,2025,7,Jul
American Crocodile,2025-07-18,25.366912,-80.939313,Miami-Dade,Florida,2025,7,Jul
American Crocodile,2024-11-11,25.041992,-80.987121,Monroe,Florida,2024,11,Nov
American Crocodile,2023-11-27,25.775513,-80.660086,Miami-Dade,Florida,2023,11,Nov
American Crocodile,2016-12-27,25.131665,-80.814801,Monroe,Florida,2016,12,Dec
American Crocodile,2017-04-25,24.723264,-82.852211,Monroe,Florida,2017,4,Apr
American Crocodile,2025-06-16,25.258653,-80.272639,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-21,25.204955,-80.366381,Monroe,Florida,2025,6,Jun
American Crocodile,2025-06-22,25.394876,-80.289437,Monroe,Florida,2025,6,Jun
American Crocodile,2025-07-20,25.353148,-80.269779,Monroe,Florida,2025,7,Jul
American Crocodile,2025-07-20,25.253348,-80.238641,Monroe,Florida,2025,7,Jul
American Crocodile,2025-07-23,25.693962,-80.293452,Miami-Dade,Florida,2025,7,Jul
American Crocodile,2025-07-23,25.134639,-80.834126,Monroe,Florida,2025,7,Jul
American Crocodile,2025-07-23,25.141905,-80.983156,Monroe,Florida,2025,7,Jul
American Crocodile,2023-06-24,25.258626,-80.980103,Monroe,Florida,2023,6,Jun
American Crocodile,2025-07-23,25.189754,-80.813432,Monroe,Florida,2025,7,Jul
American Crocodile,2025-07-23,25.006995,-80.913683,Monroe,Florida,2025,7,Jul
American Crocodile,2025-07-24,25.931386,-80.119677,Miami-Dade,Florida,2025,7,Jul
American Crocodile,2025-02-15,25.198287,-80.916884,Monroe,Florida,2025,2,Feb
American Crocodile,2025-07-20,25.135641,-80.960131,Monroe,Florida,2025,7,Jul
American Crocodile,2025-07-20,25.106018,-80.829314,Monroe,Florida,2025,7,Jul
American Crocodile,2025-07-20,25.120941,-80.949329,Monroe,Florida,2025,7,Jul
American Crocodile,2018-04-07,25.151875,-80.912375,Monroe,Florida,2018,4,Apr
American Crocodile,2025-07-26,25.709506,-80.256423,Miami-Dade,Florida,2025,7,Jul
American Crocodile,2025-07-28,25.449931,-80.255813,Miami-Dade,Florida,2025,7,Jul
American Crocodile,2017-03-04,25.011088,-80.806289,Monroe,Florida,2017,3,Mar
American Crocodile,2024-01-22,25.633505,-80.789538,Miami-Dade,Florida,2024,1,Jan
American Crocodile,2010-02-18,25.676784,-80.514233,Miami-Dade,Florida,2010,2,Feb
American Crocodile,2025-08-02,25.18919,-80.848659,Monroe,Florida,2025,8,Aug
American Crocodile,2024-03-27,25.260873,-80.952409,Miami-Dade,Florida,2024,3,Mar
American Crocodile,2025-08-03,25.829766,-80.064488,Miami-Dade,Florida,2025,8,Aug
American Crocodile,2025-01-25,25.767338,-80.021277,Miami-Dade,Florida,2025,1,Jan
American Crocodile,2022-01-25,25.198296,-80.83575,Monroe,Florida,2022,1,Jan
American Crocodile,2025-08-05,25.432846,-80.258564,Miami-Dade,Florida,2025,8,Aug
American Crocodile,2020-01-06,25.173875,-80.876481,Monroe,Florida,2020,1,Jan
American Crocodile,2019-01-18,25.047917,-80.886367,Monroe,Florida,2019,1,Jan
American Crocodile,2019-01-18,25.051676,-80.96757,Monroe,Florida,2019,1,Jan
American Crocodile,2025-04-12,25.036395,-80.836485,Monroe,Florida,2025,4,Apr
American Crocodile,2024-12-22,25.684708,-80.765274,Miami-Dade,Florida,2024,12,Dec
American Crocodile,2025-08-06,25.747652,-80.145547,Miami-Dade,Florida,2025,8,Aug
American Crocodile,2024-02-16,25.137471,-80.807355,Monroe,Florida,2024,2,Feb
American Crocodile,2012-02-24,25.006126,-80.973286,Monroe,Florida,2012,2,Feb
American Crocodile,2025-08-03,25.849504,-81.463026,Collier,Florida,2025,8,Aug
American Crocodile,2025-08-07,25.109254,-80.909827,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-07,25.036153,-80.957624,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-07,25.060107,-80.91612,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-07,25.152073,-80.952078,Monroe,Florida,2025,8,Aug
American Crocodile,2025-01-22,25.146102,-80.95147,Monroe,Florida,2025,1,Jan
American Crocodile,2018-03-05,25.072203,-80.900772,Monroe,Florida,2018,3,Mar
American Crocodile,2018-03-05,25.187869,-80.878907,Monroe,Florida,2018,3,Mar
American Crocodile,2018-03-05,25.167362,-80.937856,Monroe,Florida,2018,3,Mar
American Crocodile,2025-07-31,25.347234,-80.31676,Monroe,Florida,2025,7,Jul
American Crocodile,2017-04-15,25.118698,-80.940903,Monroe,Florida,2017,4,Apr
American Crocodile,2023-03-02,25.444831,-80.944341,Miami-Dade,Florida,2023,3,Mar
American Crocodile,2025-05-15,25.080631,-80.843169,Monroe,Florida,2025,5,May
American Crocodile,2025-05-15,25.106267,-80.830204,Monroe,Florida,2025,5,May
American Crocodile,2025-05-15,25.103064,-80.803405,Monroe,Florida,2025,5,May
American Crocodile,2025-08-14,25.767999,-80.291929,Miami-Dade,Florida,2025,8,Aug
American Crocodile,2025-08-08,25.304467,-80.888012,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-08,25.308479,-80.87264,Monroe,Florida,2025,8,Aug
American Crocodile,2010-12-29,25.148041,-80.923195,Monroe,Florida,2010,12,Dec
American Crocodile,2025-08-15,25.084146,-80.967996,Monroe,Florida,2025,8,Aug
American Crocodile,2025-07-30,24.827762,-80.513584,Monroe,Florida,2025,7,Jul
American Crocodile,2012-01-16,25.1787,-80.954025,Monroe,Florida,2012,1,Jan
American Crocodile,2025-08-23,25.021558,-80.979958,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-23,25.13396,-80.869421,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-23,25.184745,-80.930713,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-23,25.134107,-80.867922,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-23,25.110571,-80.887439,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-23,25.007137,-80.908702,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-23,25.014463,-80.990225,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-23,25.017091,-80.976149,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-23,25.100863,-80.943723,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-23,25.093488,-80.897328,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-24,25.327464,-80.933974,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-24,25.328719,-80.939852,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-23,25.03882,-80.832633,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-23,25.173405,-80.997544,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-18,25.693963,-80.328738,Miami-Dade,Florida,2025,8,Aug
American Crocodile,2011-02-08,25.071422,-80.840695,Monroe,Florida,2011,2,Feb
American Crocodile,2025-08-26,25.632363,-80.118967,Miami-Dade,Florida,2025,8,Aug
American Crocodile,2025-08-30,25.034538,-80.82234,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-30,26.555936,-82.191524,Lee,Florida,2025,8,Aug
American Crocodile,2025-08-31,25.070643,-80.433271,Monroe,Florida,2025,8,Aug
American Crocodile,2025-08-31,25.732347,-80.270166,Miami-Dade,Florida,2025,8,Aug
American Crocodile,2025-08-30,25.1068,-80.875824,Monroe,Florida,2025,8,Aug
American Crocodile,2024-07-26,25.057072,-81.13499,Monroe,Florida,2024,7,Jul
American Crocodile,2005-02-02,25.067394,-80.848045,Monroe,Florida,2005,2,Feb
American Crocodile,2005-02-02,25.194462,-80.805267,Monroe,Florida,2005,2,Feb
American Crocodile,2025-01-25,25.031178,-80.999894,Monroe,Florida,2025,1,Jan
American Crocodile,2025-09-06,25.688508,-80.673835,Miami-Dade,Florida,2025,9,Sep
American Crocodile,2019-03-15,25.892036,-81.271758,Collier,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.941,-81.467375,Collier,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.945314,-81.469453,Collier,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.900589,-81.324911,Collier,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.858192,-81.032083,Collier,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.858192,-81.032083,Collier,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.866944,-81.149722,Collier,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.756136,-80.766558,Miami-Dade,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.749553,-80.7665,Miami-Dade,Florida,2019,3,Mar
American Crocodile,2019-03-15,25.756144,-80.766336,Miami-Dade,Florida,2019,3,Mar
American Crocodile,2019-03-16,25.382133,-80.609261,Miami-Dade,Florida,2019,3,Mar
American Crocodile,2019-03-16,25.159966,-80.903249,Monroe,Florida,2019,3,Mar
American Crocodile,2019-03-16,25.128015,-80.965232,Monroe,Florida,2019,3,Mar
American Crocodile,2025-09-10,25.337103,-80.219926,Monroe,Florida,2025,9,Sep
American Crocodile,2024-03-08,25.116921,-80.960395,Monroe,Florida,2024,3,Mar
American Crocodile,2024-03-08,25.103359,-80.887097,Monroe,Florida,2024,3,Mar
American Crocodile,2024-03-08,25.000244,-80.939564,Monroe,Florida,2024,3,Mar
American Crocodile,2025-09-06,25.135256,-80.452267,Monroe,Florida,2025,9,Sep
American Crocodile,2025-09-14,25.711616,-80.389449,Miami-Dade,Florida,2025,9,Sep
American Crocodile,2023-10-29,25.136073,-80.835287,Monroe,Florida,2023,10,Oct
American Crocodile,2019-05-19,25.245675,-80.85499,Miami-Dade,Florida,2019,5,May
American Crocodile,2015-03-08,25.083829,-80.942182,Monroe,Florida,2015,3,Mar
American Crocodile,2025-09-14,25.645977,-80.373137,Miami-Dade,Florida,2025,9,Sep
American Crocodile,2025-09-19,25.792542,-80.160271,Miami-Dade,Florida,2025,9,Sep
American Crocodile,2025-09-19,25.628761,-80.049198,Miami-Dade,Florida,2025,9,Sep
American Crocodile,2025-09-19,25.758981,-80.123282,Miami-Dade,Florida,2025,9,Sep
American Crocodile,2022-03-14,25.074607,-80.802114,Monroe,Florida,2022,3,Mar
American Crocodile,2022-03-14,25.110216,-80.862594,Monroe,Florida,2022,3,Mar
American Crocodile,2025-09-23,25.559464,-80.82256,Miami-Dade,Florida,2025,9,Sep
American Crocodile,2023-07-01,25.054584,-80.861346,Monroe,Florida,2023,7,Jul
American Crocodile,2023-07-01,25.130882,-80.845175,Monroe,Florida,2023,7,Jul
American Crocodile,2018-07-06,25.021697,-80.870368,Monroe,Florida,2018,7,Jul
American Crocodile,2025-09-25,28.03594,-80.741142,Brevard,Florida,2025,9,Sep
American Crocodile,2016-04-26,25.158297,-80.920099,Monroe,Florida,2016,4,Apr
American Crocodile,2023-08-04,25.134757,-80.370286,Monroe,Florida,2023,8,Aug
American Crocodile,2025-09-27,25.869728,-80.16046,Miami-Dade,Florida,2025,9,Sep
American Crocodile,2025-09-27,25.39215,-80.903993,Miami-Dade,Florida,2025,9,Sep
American Crocodile,2008-02-10,25.656636,-80.078702,Miami-Dade,Florida,2008,2,Feb
American Crocodile,2025-09-28,25.613318,-80.397099,Miami-Dade,Florida,2025,9,Sep
American Crocodile,2025-09-28,25.681874,-80.308285,Miami-Dade,Florida,2025,9,Sep
